Job Title,Company,Location,Salary,Posting Date,Extract Date,Summary,Job Url
Comptable SAP H/F,HAYS,Roissy-en-France (95),"Notre client, acteur spécialisé dans la commercialisation d'équipements industriels, recherche un Comptable SAP, dans le cadre d'une mission d'intérim de 5 mois…",,Publiée à l'instant,2021-01-22,https://fr.indeed.com/rc/clk?jk=85d0e5f2b77ffc7d&fccid=31670bef3ae6497b&vjs=3
Comptable - Gestionnaire de charges locatives H/F,L'union sociale pour l'habitat,Paris (75),"Contrôle des charges récupérables des Ensembles Immobiliers (EI).
Mise en place, suivi et contrôle du budget de charges en collaboration avec.",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=c19dea16eab4d4df&fccid=6597c852f55f3047&vjs=3
RESPONSABLE ADMINISTRATIF ET COMPTABLE (F/H),REFEA,Puteaux (92),"Pour un bureau d’études innovant, expert dans la conception des installations techniques des bâtiments, intervenant également sur les certifications…",,Aujourd'hui,2021-01-22,https://fr.indeed.com/company/REFEA/jobs/Responsable-Administratif-Comptable-941cdede41aa5bf5?fccid=4e82b1688f23c753&vjs=3
Responsable Comptable (H/F),Adecco,Antony (92),"Définition et implémentation des processus comptables d'une nouvelle société commerciale CHC en France.
Participation à la définition des processus comptables…",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=33c9f6f2816423fa&fccid=fa101182bd51b2ce&vjs=3
COLLABORATEUR COMPTABLE,PROFILCOMPTA,Chevilly-Larue (94),Cabinet comptable* à taille humaine avec de belles valeurs proximité CHEVILLY LA RUE 94 recherche un COLLABORATEUR COMPTABLE ET PAIE CDI HF..,,il y a 1 jour,2021-01-22,https://fr.indeed.com/company/PROFILCOMPTA/jobs/Collaborateur-Comptable-baaa5a856ac71d6b?fccid=f31c90b4bcbed262&vjs=3
Comptable Sage H/F,HAYS,Joinville-le-Pont (94),"Rejoignez une PME en pleine croissance !
Notre client, PME d'une vingtaine de collaborateurs, en pleine croissance et spécialisée dans le commerce de…",,Publiée à l'instant,2021-01-22,https://fr.indeed.com/rc/clk?jk=6502561ede4559fc&fccid=31670bef3ae6497b&vjs=3
Expert(e) Paie/ADP (F/H)),Nielsen,Bezons (95),"Nous recherchons pour l'un de nos clients – Grand Groupe – un(e) Expert(e) Paie/ADP (H/F) en CDI.
En binôme, au sein du service Paie, vous avez pour missions :",,il y a 1 jour,2021-01-22,https://fr.indeed.com/company/Nielsen/jobs/Expert-d8e514748857ac5e?fccid=683f563b5cc25b70&vjs=3
AIDE COMPTABLE (F/H),Expectra.fr,Morangis (91),"Expectra, leader en France de l'intérim spécialisé et du recrutement en CDI de cadres et agents de maîtrise.
Nous recherchons pour le compte de notre client un…",,il y a 2 jours,2021-01-22,https://fr.indeed.com/rc/clk?jk=3021c18dfeb5903c&fccid=ae1803bde1bd3386&vjs=3
Assistant comptable & ADV H/F,ARAMIS,Lognes (77),"Nous recherchons pour l'un de nos clients spécialisé dans la conception et la fabrication de pièces plastiques, un/une assistant(e) ADV et comptabilité.",,Aujourd'hui,2021-01-22,https://fr.indeed.com/company/ARAMIS/jobs/Assistant-Comptable-Administration-Des-Ventes-65f6941401fa780b?fccid=ca0bbbeffdab4647&vjs=3
Gestionnaire de paie et ADP H/F (PJ19883),KOPILOT Conseil,Paris 16e (75),"Nous recherchons pour un de nos clients, Cabinet d’Expertise Comptable dynamique et en plein développement, un(e) Gestionnaire de Paie (F/H) en CDI, poste…",,il y a 1 jour,2021-01-22,https://fr.indeed.com/company/KOPILOT-Conseil/jobs/Gestionnaire-Paie-ADP-5792154629a89055?fccid=618ddd66e7e2c146&vjs=3
Gestionnaire RH et Paie (H/F) Anglais Courant,Groupe GR,Paris (75),"GR Intérim et Recrutement, cabinet de recrutement spécialisé en personnel bilingue et biculturel, recherche pour son client, un cabinet d’avocats international,…",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=73dd6f27a718c253&fccid=b244e0e1be362b4a&vjs=3
Chargé d’études comptables H/F,Forum Emploi-Formation-Alternance: Talents Handica...,Nanterre (92),"Rattaché(e) à la Direction Comptable et actuariat vie, l’équipe Comptes et Reporting Assurance France contribue à la production et à l’analyse des reporting…",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=35db5e2bfeb80ebc&fccid=eb63d2e3196c8964&vjs=3
Chef de mission comptable Junior H/F - Janvier/Février,Winsearch,Saint-Ouen (93),"WINSEARCH*, Cabinet de recrutement, spécialisé sur les métiers de l'expertise-comptable au niveau national recrute.
Les petits + de ce cabinet ?",,il y a 2 jours,2021-01-22,https://fr.indeed.com/company/Winsearch/jobs/Chef-Mission-Comptable-Junior-f1ffc9cfcde05582?fccid=97b1a7769b67985d&vjs=3
Collaborateur comptable en révision,Cabinet AB6 recrutement,Boulogne-Billancourt (92),"Notre client, un cabinet d’Expertise Comptable et de Conseils, créé en 1990, implanté Boulogne-Billancourt (92) et composé d’environ 15 personnes, recherche…",,il y a 1 jour,2021-01-22,https://fr.indeed.com/company/Cabinet-AB6-recrutement/jobs/Collaborateur-Comptable-R%C3%A9vision-0ddbefa83f856c5b?fccid=68d36b3e0ca8c25d&vjs=3
Collaborateur Comptable confirmé H/,Kolibri,Paris 15e (75),"Kolibri Consulting recherche pour l’un de ses clients, Cabinet d'Expertise Comptable d’une dizaine de personnes, basé à Paris 15 (75), un profil Collaborateur…",,il y a 2 jours,2021-01-22,https://fr.indeed.com/company/Kolibri/jobs/Collaborateur-Comptable-Confirm%C3%A9-H-1b8624270ffe8b69?fccid=0af59edf9bd9acf5&vjs=3
Comptable (H/F),EVS Intérim,Valenton (94),"Descriptif : * Vous serez chargé(e) de la tenue de toute la comptabilité clients : suivi des règlements, relance des établissements publics (mairie,…",,il y a 2 jours,2021-01-22,https://fr.indeed.com/company/EVS-Int%C3%A9rim/jobs/Comptable-a6e75919f7b16286?fccid=776e6210cda234d5&vjs=3
Gestionnaire de paie confirmé H/F,Kolibri,Paris 17e (75),"Kolibri Consulting* recherche pour l’un de ses clients, Cabinet d'Expertise Comptable, organisation d’envergure nationale, basé à Paris 17 (75), un profil …",,il y a 1 jour,2021-01-22,https://fr.indeed.com/company/Kolibri/jobs/Gestionnaire-Paie-Confirm%C3%A9-986c5b63a5813167?fccid=0af59edf9bd9acf5&vjs=3
Lead Developer Back Python - Poste interne en Private Equity - CDI - 75 - 60/90K€ - H/F,MR Search (Cabinet de recrutement),Paris (75),"Backend Developer, Lead Developer Backend, Lead Developer / CDI / Environ 90k€ / 7+ / Paris.
Au sein de la DSI vous rejoignez une petite équipe R&D et prendrez…",,il y a 2 jours,2021-01-22,https://fr.indeed.com/rc/clk?jk=9630f2e38bc33e88&fccid=4a6d636ed09ceb43&vjs=3
Collaborateur Comptable confirmé H/,Kolibri,Paris 15e (75),"Kolibri Consulting recherche pour l’un de ses clients, Cabinet d'Expertise Comptable d’une dizaine de personnes, basé à Paris 15 (75), un profil Collaborateur…",,il y a 2 jours,2021-01-22,https://fr.indeed.com/company/Kolibri/jobs/Collaborateur-Comptable-Confirm%C3%A9-H-1b8624270ffe8b69?fccid=0af59edf9bd9acf5&vjs=3
Comptable (H/F),EVS Intérim,Valenton (94),"Descriptif : * Vous serez chargé(e) de la tenue de toute la comptabilité clients : suivi des règlements, relance des établissements publics (mairie,…",,il y a 2 jours,2021-01-22,https://fr.indeed.com/company/EVS-Int%C3%A9rim/jobs/Comptable-a6e75919f7b16286?fccid=776e6210cda234d5&vjs=3
Gestionnaire de paie confirmé H/F,Kolibri,Paris 17e (75),"Kolibri Consulting* recherche pour l’un de ses clients, Cabinet d'Expertise Comptable, organisation d’envergure nationale, basé à Paris 17 (75), un profil …",,il y a 1 jour,2021-01-22,https://fr.indeed.com/company/Kolibri/jobs/Gestionnaire-Paie-Confirm%C3%A9-986c5b63a5813167?fccid=0af59edf9bd9acf5&vjs=3
Comptable Mandant H/F - Immobilier,Page Personnel FR,Colombes (92),"Rattaché au Responsable du Service Comptable, vous prenez en charge le suivi de la comptabilité mandant.
Participer à la clôture des comptes : Comptabilisation…",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=68f5503a717d9f37&fccid=e5ea1ff710ce39ca&vjs=3
Gestionnaire de paie H/F - cabinet uniquement,Winsearch,Montreuil (93),"_*Winsearch, filiale du groupe Proman, est un cabinet de recrutement, de chasse et d’accompagnement RH, spécialisé par secteurs d’activités.",,il y a 2 jours,2021-01-22,https://fr.indeed.com/company/Winsearch/jobs/Gestionnaire-Paie-ad6c788c4ff72cd8?fccid=97b1a7769b67985d&vjs=3
Responsable comptable en gestion locative H/F,ARAMIS,Sèvres (92),"Nous recherchons pour notre client, agence immobilière située à Sèvres (92), un Responsable comptable gestion locative H/F.
Accompagner et suivre l'équipe,.",,Aujourd'hui,2021-01-22,https://fr.indeed.com/company/ARAMIS/jobs/Responsable-Comptable-Gestion-Locative-4bc68758f6bc8897?fccid=ca0bbbeffdab4647&vjs=3
Collaborateur comptable confirmé(e) F/H,Fed Finance,Paris (75),"Fed Finance, cabinet de recrutement temporaire et permanent, est spécialisé sur les métiers de la finance, banque et assurance.",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=ec05a2cbfe4cfc4d&fccid=65d13b9da141d225&vjs=3
ACCOUNTING OFFICER CREDIT MANAGEMENT (F/H),Randstad Puteaux La Défense,Levallois-Perret (92),"Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI.
Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises…",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=9e6fc8f847a96911&fccid=3393239c11d182d2&vjs=3
Comptable en gestion locative (h/f),TERCIO,Charenton-le-Pont (94),"TERCIO et son bureau Paris recrutent pour un de leurs clients, un :
Comptable en gestion locative (h/f).
Mission d'une durée de 1 mois 1/2 à 2 mois.",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=c98f8aff98545e81&fccid=31d7d1c255d26fbc&vjs=3
ASSISTANT COMPTABLE H/F,aquila RH,Torcy (77),"Aquila RH Marne la Vallée, acteur spécialisé du recrutement en Intérim, CDI et CDD, recherche pour l'un de ses clients un(e) ASSISTANT COMPTABLE H/F sur Torcy.",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=295b8db7e212e707&fccid=9f0f94faf676eb22&vjs=3
Comptable fournisseurs H/F,EPITECH,Courbevoie (92),"Gestion des notes de frais.
Proposer des réductions de coûts éventuelles.
Assurer l’assistance auprès des différents services dans la saisie des bons de…",,il y a 2 jours,2021-01-22,https://fr.indeed.com/company/EPITECH/jobs/Comptable-Fournisseurs-751a1018ea0296cf?fccid=3bcfcf40036b30b2&vjs=3
COMPTABLE AUXILIAIRE H/F,Randstad Puteaux La Défense,Levallois-Perret (92),"Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI.
Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises…",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=177c4595992fb8a5&fccid=3393239c11d182d2&vjs=3
Comptable copropriété H/F,TALENT FINDER,Paris 9e (75),"Talent Finder, Cabinet de recrutement spécialisé dans les métiers de l'immobilier, recherche pour un de ses clients basé dans le 9ème arrondissement de Paris :",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=802199e6ad7987d4&fccid=dee024a05c78c5b3&vjs=3
GESTIONNAIRE DE PAIE ET ADMINISTRATION DU PERSONNEL (H/F),Groupe William Sinclair,Suresnes (92),"Créé en 2004, Sinclair Ressources propose à ses candidats l'accès à des offres d'emplois en intérim, CDD ou CDI.
Suivi des versements des acomptes,.",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=4e3ffc220c6aea72&fccid=2c2202a66e0b41e0&vjs=3
Comptable général (H/F),Manpower,Clamart (92),"Mise en place du process d’archivage des données et des informations pour le périmètre finance France :
Coordination des écritures et opérations liées aux…",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=d5698d51a6944e57&fccid=1a17983a910f73d8&vjs=3
COMPTABLE H/F,R.A.S Intérim,Le Kremlin-Bicêtre (94),"Ras intérim et recrutement recherche pour un de ses clients basé au Kremlin Bicêtre 94: Un comptable copropriétés (H/F) .
Poste à pouvoir de suite.",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=c724c540d4437070&fccid=13ca1796ee3ecd57&vjs=3
COMPTABLE GÉNÉRAL (F/H),Expectra.fr,Champigny-sur-Marne (94),"Expectra, leader en France de l'intérim spécialisé et du recrutement en CDI de cadres et agents de maîtrise.
Nous recherchons pour le compte de notre client un…",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=32dcf092bb42fbf5&fccid=ae1803bde1bd3386&vjs=3
Comptable général H/F- Boulogne Billancourt- CDI,Robert Half France,Boulogne-Billancourt (92),"Issu(e) d'une formation en finance-comptabilité-fiscalité-gestion, vous justifiez d'une solide expérience sur des fonctions similaires.",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=ad919fdf5fb1ba73&fccid=bc2f0862932e35da&vjs=3
Collaborateur comptable H/F - 194C,Cabinet Laurence Deschamps Conseil,Nogent-sur-Marne (94),"Notre client est un cabinet d'expertise comptable et de commissariat aux comptes, à taille humaine.
Il recherche dans le cadre d'une création de poste :",,Aujourd'hui,2021-01-22,https://fr.indeed.com/company/Cabinet-Laurence-Deschamps-Conseil/jobs/Collaborateur-Comptable-d96571252e816b84?fccid=a907da5d41a381e3&vjs=3
COMPTABLE GENERAL H/F,aquila RH,Torcy (77),"Aquila RH Marne la Vallée, acteur spécialisé du recrutement en Intérim, CDI et CDD, recherche pour l'un de ses clients un(e) COMPTABLE GENERAL H/F sur Torcy.",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=9d382bbbb5c01107&fccid=9f0f94faf676eb22&vjs=3
Gestionnaire paie Administration du Personne (H/F),Manpower,Vélizy-Villacoublay (78),"Manpower GD PARIS AERONAUTIQUE-BE recherche pour son client un Gestionnaire paie Administration du Personne (H/F).
Cette mission est assurée dans le respect :",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=9f8f9c49169959a4&fccid=1a17983a910f73d8&vjs=3
Ingénieur Java senior Risque de marché,Algofi,Paris (75),"Directement references (plus de mille appels d'offres par an) au sein de grands comptes dans le domaine de la Finance de marches, nous sommes egalement…",,il y a 1 jour,2021-01-22,https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcQ9firPbJdQtJQKuntHQEcvq-fV_F5WRxKcSRowkma1OZbtPypJsDNc9Zq262og00V2LasFEhRlxaN3QHfP6KnmhKditkXYlGBv2EiP5lPSyDQFAPoYgzf-yeK3hDwXlxWTLMoqu19r5gUHwcTd5elsP2ryw6M8fAUfYegN6_Oei5wqylXh5xQvJn0fEFmiIqcrgA6iPXwEKIl9U8O3wbKruim89b9yjB30JJhrAz2WJ7_OJIC9TthalD1zgE0tvgdRD7_iI8mGKh_Nt9EeaSTL4cE-zvMlZY9KA4TtdYQ8gPnUym7hOo3yZe0QvCCdCIL0UbqwxWVB0qrX9btKFoaizB9Hiz4OHdKs-qmomfONuoUQ4qyUxcwtoabn3FE9cxYftYQQyij9sDnzQFSUFsRzEof-3aR_WQR57cicTXSxkBHmi8ucLw6UCLnqeSTjvTIf2FPrhtNc2msvbl2KTv3tUnTajXuTfyl6x-gsSTErFUoHOVvTdziRDbgnOgDiZF0xEbn7dD1nLtdgzKpi3mIfMZArCP8B1j-vCrtLCGKZxqPFHHpP25ykrIO_0mi3rNcitgojtw_LAkG8xqtDV2sRdJV93bw7tLTcyDCr5Ah1BMJjtnivOZh8DJITo3SposRqs87E-O2EEK5fKGqu60KbTPHq8PrScuuG2rk_AvJ6GSU-UrZ4GLumuy62MNtHM66UCh9m43uFD0zAvJAiYeZoez029bC7JEElbbl651NfP6g-dD7yfT_DovjJCu6rddq83eQisVa1A9VIELO-k7r2MuNbM0bBvQw==&p=6&fvj=0&vjs=3
Comptable copropriété (h/f),TERCIO,Vincennes (94),"TERCIO et son bureau Paris recrutent pour un de leurs clients, un :
A ce poste vos missions seront :
Suivi comptable de 130 immeubles.",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=66b1d4ffdb5890e2&fccid=31d7d1c255d26fbc&vjs=3
Technicien Paie et Administration du Personnel (h/f),Adecco,Villebon-sur-Yvette (91),"Adecco recherche pour un de ses clients.
Un Assistant ADP et paie H/F pour un CDD de 6 mois.
Du 15 février au 30 Août.
Gestion des arrêts maladie salariés.",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=85a832ca035d2a01&fccid=fa101182bd51b2ce&vjs=3
Responsable Pôle Social H/F - Cabinet d'externalisation de la paie,Page Personnel FR,Paris (75),"Directement rattaché au Responsable du Bureau, vous intégrez l'équipe composée de 10 personnes.
Vous intervenez en tant que Responsable Pôle Social, dans toutes…",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=c488d7f31b610284&fccid=e5ea1ff710ce39ca&vjs=3
Comptable Fournisseur H/F,Walters People,Hauts-de-Seine,"Nous recherchons pour une société implantée dans la santé un(e) Comptable Fournisseur H/F pour un CDD de 6 mois.
Poste basé dans le 95 à Cergy.",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=b241ed96fcb01864&fccid=867bf7143e8ea41c&vjs=3
Comptable mandant H/F,Workteam,La Défense (92),"Déclaration des revenus fonciers, quittancement et avis d'échéance, encaissement des loyers, réédition des comptes bailleurs, enregistrement et règlement des…",,il y a 2 jours,2021-01-22,https://fr.indeed.com/company/Workteam/jobs/Comptable-Mandant-30adf587a498b4a8?fccid=944bfcabc038d5dd&vjs=3
Gestionnaire de paie et ADP H/F,Walters People,Paris 11e (75),"Nous recrutons un(e) Gestionnaire de paie et ADP H/F pour un CDI.
Le poste est basé à Paris.
Vous travaillerez pour une PME spécialisée dans le BTP.",,il y a 2 jours,2021-01-22,https://fr.indeed.com/rc/clk?jk=1161b735aaa7e834&fccid=867bf7143e8ea41c&vjs=3
Collaborateur social confirmé F/H,Fed Finance,Paris (75),"Fed Finance, cabinet de recrutement temporaire et permanent, est spécialisé sur les métiers de la finance, banque et assurance.",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=aa3f40a281d66fc7&fccid=65d13b9da141d225&vjs=3
Consultant Senior / Manager en Cybersécurité dans les services financiers (H/F),Ernst & Young,La Défense (92),"Dans le cadre du développement en forte croissance de son activité Digital Enterprise Transformation, leader du marché de la transformation digitale end to end…",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=1cd38af330d739c0&fccid=1544766d4c2915b0&vjs=3
Gestionnaire de paie et ADP H/F,Walters People,Paris 11e (75),"Nous recrutons un(e) Gestionnaire de paie et ADP H/F pour un CDI.
Le poste est basé à Paris.
Vous travaillerez pour une PME spécialisée dans le BTP.",,il y a 2 jours,2021-01-22,https://fr.indeed.com/rc/clk?jk=1161b735aaa7e834&fccid=867bf7143e8ea41c&vjs=3
Collaborateur social confirmé F/H,Fed Finance,Paris (75),"Fed Finance, cabinet de recrutement temporaire et permanent, est spécialisé sur les métiers de la finance, banque et assurance.",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=aa3f40a281d66fc7&fccid=65d13b9da141d225&vjs=3
Expert Comptable (H/F),Manpower,Fontenay-sous-Bois (94),"Bac +4/5 en Finance Comptabilité (Expérience en finance de marché).
Manpower GD PARIS BANQUE recherche pour son client un Expert Comptable (H/F).",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=93d67705b657b31b&fccid=1a17983a910f73d8&vjs=3
Comptable Clients et Général H/F,Lynx RH,Argenteuil (95),"Lynx RH Val d’Oise, cabinet de recrutement en CDI, CDD, Intérim, recherche pour l'un de ses clients, dans le secteur industriel, un(e) Comptable Clients et…",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=a324467386ece6ed&fccid=de40cd09240af2fb&vjs=3
COMPTABLE GÉNÉRAL (H/F),Groupe William Sinclair,Sèvres (92),"Créé en 2004, Sinclair Ressources propose à ses candidats l'accès à des offres d'emplois en intérim, CDD ou CDI.
Le traitement quotidien des relevés bancaires.",,Aujourd'hui,2021-01-22,https://fr.indeed.com/rc/clk?jk=2a5b3abbab2dbf56&fccid=2c2202a66e0b41e0&vjs=3
Comptable Immobilier - ALTAIX H/F,Walters People,Paris 9e (75),"Nous recrutons un(e) Comptable Immobilier - ALTAIX H/F pour un CDD de 1 mois.
Le poste est basé dans le 9ème arrondissement de Paris.",,il y a 1 jour,2021-01-22,https://fr.indeed.com/rc/clk?jk=0174cee9c811b74e&fccid=867bf7143e8ea41c&vjs=3
Gestionnaire paie Confirmé H/F,Skills RH,Paris (75),"SKILLS RH, cabinet de recrutement spécialisé sur les métiers Comptabilité/RH, Assistanat et Achat/Supply en contrats CDI, CDD, & Intérim, recherche pour son…",,il y a 2 jours,2021-01-22,https://fr.indeed.com/rc/clk?jk=58f3683c4ce49ef4&fccid=e6e340cbddfa4401&vjs=3
Collaborateur comptable confirmé H/F - Levallois Perret,Winsearch,Levallois-Perret (92),"Winsearch est un cabinet de recrutement à taille humaine spécialiste de l'Expertise comptable, de la comptabilité générale et de l'Audit.",,Publiée à l'instant,2021-01-22,https://fr.indeed.com/company/Winsearch/jobs/Collaborateur-Comptable-Confirm%C3%A9-845c3558fdb8a3e1?fccid=886de20432242ed8&vjs=3
Comptable H/F,Walters People,Nanterre (92),"Nous recherchons pour une société implantée dans le secteur de l'édition un/e Comptable F/H pour un CDD de 6 mois.
Poste situé dans le 92.",,il y a 2 jours,2021-01-22,https://fr.indeed.com/rc/clk?jk=259c0f5fa2218d1d&fccid=867bf7143e8ea41c&vjs=3
GESTIONNAIRE DE PAIE – 184C,Cabinet Laurence Deschamps Conseil,Versailles (78),"Notre client est un cabinet d’expertise comptable, de conseil et de commissariat aux comptes à taille humaine.
GESTIONNAIRE DE PAIE H/F*.",,il y a 2 jours,2021-01-22,https://fr.indeed.com/company/Cabinet-Laurence-Deschamps-Conseil/jobs/Gestionnaire-Paie-f5e389fdcfb3659d?fccid=a907da5d41a381e3&vjs=3
Collaborateur Comptable (H/F),TALENT FINDER,Paris 11e (75),"Talent Finder, cabinet de recrutement spécialisé dans les métiers de l'expertise comptable, recherche pour un de ses clients un collaborateur comptable (H/F).",,il y a 2 jours,2021-01-22,https://fr.indeed.com/rc/clk?jk=ef85e144ac9ad176&fccid=dee024a05c78c5b3&vjs=3
Gestionnaire de Paie Confirmé(e) H/F,Abil ressources,Malakoff (92),"Au sein d’une entreprise leader dans le domaine de la formation en France, vos missions seront axées à 80% sur l’établissement de la paie et 20% pour l…",,Publiée à l'instant,2021-01-22,https://fr.indeed.com/company/Abil-ressources/jobs/Gestionnaire-Paie-Confirm%C3%A9-effd0c0c07e36bc9?fccid=f5d9efde9ecc6765&vjs=3
